caption,is_event
"🌟 生活营筹委招募 | 这一刻，等的就是你！🌟

💡 加入我们，你将收获：
✨ 满满成就感——从零开始策划，亲手打造一场属于你的精彩！
🎭 团队协作体验——和一群有趣的人并肩作战，培养组织与沟通能力！
🚀 技能大提升——活动策划、危机处理、宣传推广，统统Get！
🌍 人脉资源拓展——结识来自不同领域的优秀伙伴，建立深厚友谊与合作关系！

无论你是策划新手还是活动达人，只要你有热情、有想法，生活营就是你大展身手的机会！🔥

🔎筹委招收详情如下：
📍招收时段: 2025年3月24日 （星期一） 至2025年4月4日 （星期五）
📍面试时段: 2025年4月8日（星期二） 至 2025年4月10日 （星期四）
📍面试时间和地点: 另行通知

📝 报名方式：
扫描二维码或点击以下链接，以了解本次生活营筹委团招募的各个岗位。最后，点击页面底部的按钮填写表格，我们将根据你的兴趣和专长，为你匹配最合适的职位，让你在最适合的岗位上发光发热！💡

链接：
https://sites.google.com/view/clsclifecamp/home

📩 欲知更多详情，欢迎联系：
📞 叶子瑄 011-10994648
📞 彭骏元 011-37885395
📞 李秀芳 011-10648189
📞 谢苓翊 018-9622899

🌟 Life Camp Organizing Committee Recruitment | This is your moment! 🌟

💡 Why join us?
✨ Sense of accomplishment – Plan an event from scratch and bring your vision to life!
🎭 Teamwork & collaboration – Work alongside a fun and dynamic team, enhancing your communication and leadership skills!
🚀 Skill development – Gain hands-on experience in event planning, problem-solving, and marketing!
🌍 Networking opportunities – Meet and connect with talented individuals from various backgrounds!

Whether you're a first-time organizer or an experienced planner, if you have passion and ideas, Life Camp is the perfect opportunity for you! 🔥

🔍Information of organizing committee recruitment is stated below：
📍Application Period: 24th March 2025 (Monday) to 4th April 2025 (Friday)
📍Interview Period: 8th April 2025 (Tuesday) to 10th April 2025 (Thursday)
📍Interview Time & Venue: Will be notified later

📝 How to sign up?
Scan the QR code or click the website link below to explore the available positions for the Life Camp Organizing Committee recruitment. Lastly, click the button at the bottom of the website page to fill out a simple form. Based on your interests and expertise, we will match you with the most suitable position, allowing you to shine in the role that fits you best! 💡

Link:
https://sites.google.com/view/clsclifecamp/home

📩 For more information, feel free to contact:
📞 Yap Zi Xuan 011-10994648
📞 Phang Jun Yuan 011-37885395
📞 Lee Siew Fang 011-10648189
📞 Siah Ling Yi 018-9622899",1
"✨🌸 大宝森节快乐! 🌸✨

大宝森节是一个象征信仰、奉献与精神升华的节日。每一年，我们都会看到虔诚的信徒怀着感恩之心，通过祈福、游行以及各种传统仪式来表达对神明的敬意。在这个特别的日子里，我们不仅见证了宗教的力量，也感受到文化多样性所带来的美好与和谐。

让我们一同庆祝大宝森节，尊重与欣赏彼此的文化，传递爱与希望。多媒体大学（赛城）华文学会愿大家在这充满祝福的时节中收获平安、健康与幸福，心想事成！

✨🌸 Happy Thaipusam! 🌸✨

Thaipusam is a festival that symbolizes devotion, faith, and spiritual renewal. Every year, we witness devoted worshippers offering prayers, participating in processions, and performing rituals to express gratitude to the deities. This sacred celebration not only highlights the power of faith but also showcases the beauty of cultural diversity and unity.

Let us come together to celebrate Thaipusam with respect and appreciation for one another‘s traditions, spreading love and positivity. Chinese Language Society Multimedia University (Cyberjaya) wishing everyone peace, good health, and happiness this festive season!",0
"🎇🐍 迎接丰收的蛇年，愿新春万象更新！🎇

2025年为乙巳年，也称为蛇年。蛇在中华文化中象征智慧、灵活和魅力。今年，让我们像蛇一样聪慧果断，灵活应对生活中的每个挑战！🤩

🌸 在这充满希望与喜悦的时刻，多媒体大学（赛城）华文学会祝您：
新年快乐，吉祥如意！
家庭和睦，事业兴旺！
身体健康，万事顺心！

🌟 感谢您的支持，愿我们在新的一年继续携手前行，共创美好未来！

✨🐍 Welcome the prosperous Year of the Snake with renewed hope and joy! ✨

The year 2025 marks the Year of the Snake in the Chinese zodiac. The snake represents wisdom, agility, and charm in Chinese culture. May we embrace the new year with intelligence and grace, overcoming challenges with confidence! 🤩

🌸 On this festive occasion, Chinese Language Society Multimedia University (Cyberjaya) wishes you:
A Happy and Prosperous New Year!
Harmony in your family and success in your endeavors!
Good health and happiness in all that you do!

🌟 Thank you for your support. May we continue to work together for a brighter future in the coming year!",0
"🎉Congratulations the Buddy Boost Winner! 🎉

A huge thank you to everyone who participated in the OARS Buddy Boost System during CSRW Week! Your incredible efforts in bringing new friends to join the OARS family have made this campaign a massive success.

Special Congratulations to our top recruiters! 🏆
The eligible OARS IDs for rewards are now live on Instagram—be sure to check it out!

Stay tuned for more exciting events and prizes in the future!

For more info :-
📞 Rays: +60 14-337 3112
📞 Megat: +60 14-994 7408

#oarsmmucyber #borntobetough #traintoberough #powertotheoars #oarscsrw #buddyboost",0
"🌊🚣‍♂️ |MERDEKA MANGROVE EXPLORER KAYAK EXPEDITION| 🚣‍♀️🌊

#JiwaMerdeka 14th Sept 2024 | Jeti Pak Din, Sungai Pelek, Bagan Lalang @hikers.climber

What an incredible adventure! 🇲🇾 Our OARS club, together with @mmuswimmingclub , hosted a successful expedition with 38 amazing participants paddling through the stunning mangroves in celebration of Merdeka. The Malaysian flag was proudly part of the journey as we embraced the beauty of our natural heritage. 🌿

💡 Fun Fact: Mangroves act as a natural shield, protecting coastlines and providing habitat for countless marine species! 🌱

A big thank you to MMU Swimming Club for the awesome collaboration! 🙌

🚣‍♂️ Ready for more outdoor adventures? Join us and be part of our next exciting event! Stay tuned and follow us for updates! 🌍

#PowerToTheOARS #Merdeka2024 #BornToBeTough #TrainedToBeRough",0
"🌊🚣‍♂️ |MERDEKA MANGROVE EXPLORER KAYAK EXPEDITION| 🚣‍♀️🌊

#JiwaMerdeka 14th Sept 2024 | Jeti Pak Din, Sungai Pelek, Bagan Lalang @hikers.climber

What an incredible adventure! 🇲🇾 Our OARS club, together with @mmuswimmingclub , hosted a successful expedition with 38 amazing participants paddling through the stunning mangroves in celebration of Merdeka. The Malaysian flag was proudly part of the journey as we embraced the beauty of our natural heritage. 🌿

💡 Fun Fact: Mangroves act as a natural shield, protecting coastlines and providing habitat for countless marine species! 🌱

A big thank you to MMU Swimming Club for the awesome collaboration! 🙌

🚣‍♂️ Ready for more outdoor adventures? Join us and be part of our next exciting event! Stay tuned and follow us for updates! 🌍

#PowerToTheOARS #Merdeka2024 #BornToBeTough #TrainedToBeRough",0
"oin Us for a Free Fitness Night!

Get Fit, Have Fun, For Free!

📆 Day: Every Thursday Night
🕒 Time: 8:30 PM
📍 Location: MMU Stadium

What to Expect:

Jogging & Static Exercises
Energizing workouts
Fun and supportive community

All fitness levels are welcome!

Don’t Miss Out! Bring your friends.

#Borntobetough #Trainedtoberough #OARSFitnessNight",1
"| Panggilan Pulau : Perhentian,Terenganu |

We’re thrilled to share highlights from our recent leisure event at the breathtaking Pulau Perhentian, held from August 7th to 10th. 🏝🌊

Our 3D2N escapade was packed with unforgettable moments, starting with a hike up Windmill Pier for a mesmerizing view of Malaysia Beach. 🌅📸

We also dived into the vibrant underwater world, snorkeling among enchanting coral habitats and colorful fish! 🐠🐚

But that’s not all! Our trip concluded with a spectacular fire show, lighting up the night sky and leaving us in awe. 🔥✨

OARS would like to thank everyone who joined our events this semester. We successfully managed a total of seven events, a huge achievement! See you next semester with even more exciting events.🎉😎

#OARS
#PulauPerhentian
#PowerToTheOARS
#BornToBeTough
#TrainedToBeRough",0
"Laungan merdeka suara keramat,
Ribuan hadir pelbagai bangsa,
Malaysia kini negara berdaulat,
Semangat berjuang penuh perkasa.

In the spirit of Merdeka, OARS is excited to be part of CSRW!

📌 OARS Booth, CLC
📌 Tuesday, 20 Aug - Thursday, 22 Aug 2024
📌 10 am - 6 pm

Join us now, or you’ll miss out on an adventurous journey with MMU’s award-winning sports club. See you there! 🇲🇾

#OARS2024 #PowerToTheOars ##BornToBeTough #TrainedToBeRough",1
"GUA DAMAI GRIPFEST
is summoning all thrill-seekers to unleash their wild side at the *Gua Damai Extreme Park*! 🧗

🏔️For those who love rock climbing, prepare to conquer your deepest fears, ascend to breathtaking heights, and craft extraordinary memories with friends—all in one thrilling adventure! 📸

🗻*GUA DAMAI GRIPFEST* 🗻
Date: 22 June 2024
Venue: Gua Damai Extreme Park, Batu Caves, Selangor, Malaysia.
Time: 6:30 AM — 8:30 PM

📝 NOTE: PLEASE USE PERSONAL EMAIL TO ACCESS THE FORM
🧷Scan the QR or click link below to fill up the Google form today!

https://forms.gle/EAKmtqNPm2wWqCT26

What’s included:
📌Climbing Gears
📌Breakfast and Lunch
📌Transportation
📌Permit

Payment details as follow:
💵OARS Member: RM40
💵Non-Member: RM50

👉🏻 Limited Spot Activities
👉🏻 First pay, First serve
👉🏻 Open to every level of age

#OARSClimbing #RockClimbing #PowerToTheOARS #BornToBeTough #TrainedToBeRough",1
"We’re back at MMU Registration Week!

Come and join us now! Feel free to drop by our booth and get to know us more!

📌OARS Booth, CLC
📌 Tuesday 14 Apr - Thursday 16 Apr 2024
📌 10am - 6pm

Oh you’re already a member? Just renew your membership to keep your benefits!

See you there! *run into the darkness

#OARS2024 #PowerToTheOars #TrainedToBeRough
56w",0
"*OARS AGM 23/24*

You are all cordially invited to our Annual General Meeting as follows:

🗓️ 1st February 2024
🕰 8:00pm – 11:00pm
📍 FCA Cinema Hall
💲 Price: RM5

Join us as we will be introducing the new committees line up, past events reports and upcoming events for the term 23/24

🔗 Register by clicking the link below:
https://shorturl.at/fhOT2

‼️Light Refreshments will be served
‼️Seats are limited
‼️Seats are based on first pay first serve
‼️Stricly no refunds

For more details, please contact:
+60 18-6636064 (Alya)
+60 19-6128432 (Adlina)

#PowerToTheOars #BornToBeTough #TrainedToBeRough #AGMOARS",1
"Ever reached new heights or conquered the summit 🗻? As the first event from OARS in 2024, join us for an Introduction To Wall Climbing at Putrajaya Challenge Park 🤩!

Worry no more as we have qualified instructors for you to learn from the basics about wall climbing and even guide every step of yours, making everyone a climber!

🗓️ 21st January 2024
🕰 9:00am – 6:00pm
📍 Putrajaya Challenge Park
💲 Price: RM20 (members), RM25 (non-members)

🔗 Register by clicking the link in bio or scan our qr code:
*please use your personal email to register

What’s included:
📌 Climbing Gears
📌 Breakfast and Lunch
📌 Transportation
📌 Permit

‼️Seats are limited
‼️Seats are based on first pay first serve
‼️Stricly no refunds

For more details, please contact:
+60 16-702 5232 (Fahmi)
+60 11-6136 6364 (Ulfa)

#OARSClimbing #WallClimbing #PowerToTheOars #BornToBeTough #TrainedToBeRough #PutrajayaChallengePark",1
"| Gunung Keriang, Kedah |

Last month, our climbing team had a blast training in “Elephant Mountain”, Gunung Keriang. It was a great experience for our climbers to be able to train there. They had a lot of fun and experience while enjoying the view from the peak. ⛰️

Are you interested? You love to climb or want to try climbing? Come join our climbing team today! All you have to do is just join one of our climbing event and have a burning passion in your heart!

Allez climbers Allez! 🧗

#BornToBeTough #TrainedToBeRough #PowerToTheOARS #OARSClimbing",0
"📚 Study hard, play hard but paddle harder! 🐲

Dragon boat: a sport that originated in China, and now OARS is bringing you the chance to experience it right here in Putrajaya! 😱

Do you have what it takes to steer your dragon to victory?

🎉 Join us on 16 September at Tasik Putrajaya Club and be part of a legacy that spans centuries. Unleash your inner dragon, embrace the power of unity, and make memories that will roar in your heart forever.

Don't miss this chance to be part of a legendary adventure - reserve your spot today and let the journey begin!

Date: 16th September 2023
Venue: Putrajaya Lake Club
Time: 6.30am-1:00pm

🔗Scan the Qr or click the link in our bio to fill up the Google form today!

*NOTE: PLEASE USE PERSONAL EMAIL TO ACCESS THE FORM

What's included:
📌 Refreshments and Lunch
📌 Transportation
📌 Certificates

Payment details are as follows:
💵 OARS Member : RM 45
💵 Non-Member : RM 50
❗STRICTLY NO REFUND❗

📣 Hear the dragon's call, feel the surge of excitement – The Dragon Boat challenge awaits. Will you answer the challenge?

If you have any questions, please dont hesitate to contact us:

Zat : 011-54119792
Fad : 019-7120439

#OARSWatersports #PowerToTheOARS #BornToBeTough #TrainedToBeRough #Dragonboat #PutrajayaLakeClub",1
