alt,caption,dimensionsHeight,dimensionsWidth,displayUrl,locationId,location Name,owner Full Name,owner Username,timestamp
"Photo by MMU Cyberjaya Badminton Club on February 03, 2025.",,1080,1080,https://instagram.fsrg6-1.fna.fbcdn.net/v/t51.2885-15/476310521_18043005572362002_1513306706597619419_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=instagram.fsrg6-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFymGlFJ6NDC0LZGS1l8Hv9pzTTmcQ_sqE_wzdtdVbqCQIkpuhOxp0L-PlZaK45fP0&_nc_ohc=WjZ46jNIqXMQ7kNvwHbSieJ&_nc_gid=XBL3sBobVffZL07HYudAGQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIgbPyj74BVeo7W9yUwUJSfLvkk4dpgwJwW2fU9Ul_ICA&oe=6820D906&_nc_sid=10d13b,,,MMU Cyberjaya Badminton Club,badmintonclubmmucyber,2025-02-03T16:50:44.000Z
"Photo by MMU Cyberjaya Badminton Club on April 13, 2025. May be a doodle of emu, poster, racket and text that says '' MULTIMEDIA MULTIMEDIAUNIVERSITY MI UNIVERSITY CSRW Clubs&SoclatiesRegistrationWeok Clubs Societies Registration Week M MMU CBC DATE:14&15APRIL2025 DATE:14& DATE: 15APRI12025 2025 15 APRIL TιME:10:00-3:00PM TIME: 10:00 TIME:10:00 AM 3:00 PM VENUE:INFRONTOF VENUE: INFRONTOF MPH TM GROUP'.",,1080,1080,https://instagram.fpvh4-1.fna.fbcdn.net/v/t51.2885-15/491423679_18049749668362002_1791064950595452708_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=instagram.fpvh4-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFoGX5h6xmg4p3rC681xv9iuZTG9nG-CSD6K4sqjE4GtwMmSVPMVnv4WbSBCps9G84&_nc_ohc=7BFRirBq2YsQ7kNvwEk3Hdj&_nc_gid=cItWutXbMh5E9h0x1UopJA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLUqxTZ_yjYOudCVmwzDdGFabLsi5USpXFkZQhkA3OkIA&oe=6820F10C&_nc_sid=10d13b,,,MMU Cyberjaya Badminton Club,badmintonclubmmucyber,2025-04-13T15:32:08.000Z
"Photo by MMU Cyberjaya Chess Club on February 26, 2025. May be a graphic of poster, magazine and text that says 'OMMU 00 MULTIMEDIA MULTIMEDIAUNIVERSITY UNIVERSITY HI-COMM RECRUITMENT Be The Next to Run the Club TM TMGROUP GROUP'.",,1080,1080,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/481876426_18180257725313004_4746953938785087514_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHvqh-8aOmUdHkRQtscg_FfxrUsc9sV-n7UltP3wWCD3OSOG-h2caY4CmgorLGpdqEpRhaibnV-4bQcSQ280NWF&_nc_ohc=2zASkpjWEQAQ7kNvwHI8jUe&_nc_gid=GvO1HFrz8WLDTCDT811H6g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfK74lVqxCJgVbPSSG5UbUzK4FJIWpezkUQshbn3Xj2-vw&oe=6820E72F&_nc_sid=10d13b,,,MMU Cyberjaya Chess Club,mmucyberjayachessclub,2025-02-26T13:12:22.000Z
"Photo by MMU Cyberjaya Chess Club on February 26, 2025. May be a graphic of map, crossword puzzle, poster, card, magazine, office and text that says 'YPO7.LA LINR OMMU 00 MULTIMEDIA MULTIMEDIAUNIVERSITY NIVERSITY We'reLookingFor We're Looking For Vice presidents secretary Treasurer HOD Multimedia Asst. HOD Multimedia •HOD Public Relations Asst. HOD Public Relations TM TMGROUP GROUP'.",,1080,1080,https://instagram.fphl1-1.fna.fbcdn.net/v/t51.2885-15/482056239_18180257686313004_3199518473059874424_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fphl1-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFP7GmRLeSRZvqDKMMYSFYCDV3x4X33eAylC4tSje0GT0FriYSjwSTU9uC7ot5pG5Q&_nc_ohc=xPxP4R9q0AQQ7kNvwGW_-HY&_nc_gid=87ccb7Ma5vUwZLYumy4p7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKVm7K9zNFQT9UA5Sta8RwELXMe2hq_DLpb4cLBYjiw1Q&oe=6820FDA8&_nc_sid=10d13b,,,MMU Cyberjaya Chess Club,mmucyberjayachessclub,2025-02-26T13:11:50.000Z
"Photo by MMU Students' Representative Council Term 2024/2025 on May 30, 2024.",,1080,1080,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.29350-15/447067139_314095125072415_5847399912786360162_n.webp?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QF9Su_lIC21k39-DfYj6a5cZ2K9wtm_tUtcGofjc34SyPSCZW21FtGu5xON4o3aWn-aWzcs63sD7Wxl15yTUQFo&_nc_ohc=7m6yp98dNZQQ7kNvwHLi0lW&_nc_gid=MX01JKH8azwGtC4oSEsHNg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIbkGsnOlQiic7Dtyp9FToI_OsdLbRgYcKKVbI65MryHg&oe=6820FFE1&_nc_sid=10d13b,,,MMU Students' Representative Council Term 2024/2025,srcmmu_cyber,2024-05-30T09:38:18.000Z
"Photo by MMU Students' Representative Council Term 2024/2025 on November 11, 2024.",,1080,1080,https://scontent-dfw5-1.cdninstagram.com/v/t51.29350-15/466578184_1683513039047741_6077654320712252973_n.webp?stp=dst-jpg_e35_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFf11DGbgtoVvrBLBxVjZnhKVWGJT-Xzl0akvwLinZ-BMbTXUiGHnwL6EX-biTqG80&_nc_ohc=4nnuJE7LAP0Q7kNvwERajP2&_nc_gid=xJJS28b220NqgT8rtA5Peg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIcUFvUjmxnxLybs1UjgppP1GFn0OE8xdnrGTrs-UoWpg&oe=6820E167&_nc_sid=10d13b,,,MMU Students' Representative Council Term 2024/2025,srcmmu_cyber,2024-11-11T08:37:43.000Z
"Photo by Radio MMU on April 22, 2024.",,1080,1080,https://scontent-lhr6-2.cdninstagram.com/v/t51.29350-15/440358859_7317889848296644_4412706249668402133_n.heic?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QF0P2N45q3lNFCyA-ZmyzWsaa6i0GvV0SthZybzuEIu85DTghKIDipZ0vQ57xHxi1k&_nc_ohc=1lxQ2bG2X2QQ7kNvwEeiL0d&_nc_gid=HOs8ZwwLwXSMBAOEoHIWRQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfL7UHyijZoRUiczW0wHRQuNEOXP7DZ6Kv_4ZV78oko75g&oe=6820EF7A&_nc_sid=10d13b,,,Radio MMU,radiommu,2024-04-22T07:08:19.000Z
"Photo by Official MMU Swimming Club Cyberjaya on April 21, 2025. May be an image of boat, poster and text that says 'MULTIMEDIA UNIVERSITY SWIMMINGCLUB MMUCYBERJ MSWIMMINGCLUB CYBER. MMU LIFE SAVING 101 1 LSSM Bronze Medallion Certification FEE RM260 SC Members RM350 - Non Member Fees ncludes Training ONLY ONLY15SPOTSAVAILABLE 15 SPOTS AVAILABLE Register RegisterNow!!! Now!!!'.",,1350,1080,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/491460747_18124170259437926_6540098391223669989_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFFw5hZomSzlhq-cXJPCu91MHEaw4ItJmKLqaORVEh7YJTA-GypfVMeLL2V0DQQC5MUiSO56sok2-lH9Cp8BnFV&_nc_ohc=fLs_MvTI0_gQ7kNvwEV2BWW&_nc_gid=K5j9V-3DvJbN-0k6211i5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLpXfFGOfjsf9ZCeKqMWKf2ARby2P8xi3YaT2n-UXVjtA&oe=6820DE1C&_nc_sid=10d13b,,,Official MMU Swimming Club Cyberjaya,mmuswimmingclub,2025-04-22T04:48:40.000Z
"Photo by Official MMU Swimming Club Cyberjaya in MMU Swimming Club Cyberjaya. May be an image of 1 person, swimming, pool and text that says 'MEMBERS SESSION SESSION DETAILS: EVERY TUESDAY 8PM- 8PM-1OPM -10PM MMU SWIMMING POOL 3'.",,1080,1080,https://instagram.fman1-2.fna.fbcdn.net/v/t51.2885-15/491465077_18123463495437926_5114705694006155483_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=instagram.fman1-2.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFEmMLqkKS7fVJKY4yEhUpITWrC2miqPpHc2QaBmpHnT_8wMySF3ic0hq7eS6R3bVI&_nc_ohc=PFiymny1N-QQ7kNvwE_MoGV&_nc_gid=TwIQyDsP34H4VRtQr8gzjQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfITaXY4CvirAEspYfDdlRfjQ4rsMCqOer3s3W2vQbapzg&oe=6820EFFF&_nc_sid=10d13b,257477119,MMU Swimming Club Cyberjaya,Official MMU Swimming Club Cyberjaya,mmuswimmingclub,2025-04-14T04:51:32.000Z
"Photo by Official MMU Swimming Club Cyberjaya on April 21, 2025. May be pop art of raft, poster, cigarette, deck chair, binoculars, body of water and text.",,1350,1080,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/491503403_18124170271437926_7743391356014227244_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHhO21GLOmltcmsDxvTdRO4mIulcnwhd4g1TuHUS_YdBGblJUk9CUIgTuUYervxe_KI5jVKBnb8JcuQ4QTWKCOr&_nc_ohc=0OMhmg1AzSYQ7kNvwGwvZc5&_nc_gid=bfOTtIT9-8c52SVwpQcNew&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKeS2mOBoAtG79pmgPIzZglQ5oHvn6guxi6rMJiNXFn0g&oe=68210AD8&_nc_sid=10d13b,,,Official MMU Swimming Club Cyberjaya,mmuswimmingclub,2025-04-22T04:48:53.000Z
"Photo by Official MMU Swimming Club Cyberjaya on April 13, 2025. Bir poster ve şunu diyen bir yazı 'COMMITTEE RECRUITMENT OPEN POSITIONS SECRETARY TREASURER ·LOGISTICS PUBLICITY ·COACHING EVENTS' görüntüsü olabilir.",,1080,1080,https://instagram.fada2-3.fna.fbcdn.net/v/t51.2885-15/491517979_18123427588437926_1077621901846245004_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=instagram.fada2-3.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGM3O9G-st_hRnIcFOQV3Y7nIP3kYUfBjRcnxYdptsNgqV5aUB_oWip_YD_TzPF1_U&_nc_ohc=Bh0ocFGydA0Q7kNvwHhs1Hy&_nc_gid=vDBbuX323tJq5pMYQKfrWw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIRZJl3rltCiXyOTqnT3XND-DUeZAAkFL6fvd1omgqIzg&oe=6820E151&_nc_sid=10d13b,,,Official MMU Swimming Club Cyberjaya,mmuswimmingclub,2025-04-13T18:12:52.000Z
"Photo by MMU Cyberjaya 🇲🇾 Archery Club on January 13, 2020.",,1080,1080,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/81756025_614513735978477_5674332826088112329_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGwUIY8VgyBI0_P8xA_KKWyQFjxts8ND64JNNx41OIBEvqUzewO8EOmglVjN9yhUxwkIcVh-eUhb5DcAH57UpYN&_nc_ohc=FpzhXmxxW2wQ7kNvwFIL99D&_nc_gid=Jm6h89RN4jPfYavzUUyhDw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLZqv2NJveYbACa8u6muaTDpImDtwKPAiuWbK1ySyv4xg&oe=682106C1&_nc_sid=10d13b,,,MMU Cyberjaya 🇲🇾 Archery Club,mmucyberjayarchery,2020-01-13T12:00:16.000Z
"Photo by Radio MMU on April 30, 2024.",,1080,1080,https://scontent-dfw5-2.cdninstagram.com/v/t51.29350-15/441230605_1514883172456860_5119717150324766482_n.heic?stp=dst-jpg_e35_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEWUf_xNHX4vu_HoNMcDrqhyE0xff-F1ck6DmLLhPMgs1xyvdtCAwmsoxEtFg9n4js&_nc_ohc=aRprZG5Tp8kQ7kNvwGo4k1V&_nc_gid=Az3AM_ee0ZY3telEkNEG0Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJjh-6focBN2dOfCfjwi4_JFhRRDMFsU-9PjUQ_IDrXaQ&oe=6820FF79&_nc_sid=10d13b,,,Radio MMU,radiommu,2024-04-30T07:02:01.000Z
"Photo by MMU Cyberjaya 🇲🇾 Archery Club on February 20, 2020.",,720,1080,https://instagram.fbhk1-3.fna.fbcdn.net/v/t51.2885-15/84998584_1004056703322004_1832504851226490782_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fbhk1-3.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEGQ7Tmr9bpvsWTHk2Yf61Te6v3ZdWQFb9MzOWhjlMHizP5GLylMQ9zpsqZOtA445w&_nc_ohc=Ohv4SrJe2rMQ7kNvwHfVx6l&_nc_gid=9yorA6yg-QbgFC5k8lSMXw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJqkMGSj473AHCYB07RnHCiI_nTZD_QPD2qNSpM6SqdBQ&oe=6820E5AB&_nc_sid=10d13b,,,MMU Cyberjaya 🇲🇾 Archery Club,mmucyberjayarchery,2020-02-20T14:57:41.000Z
"Photo by Radio MMU on February 02, 2024.",,1080,1080,https://instagram.ftpa1-2.fna.fbcdn.net/v/t51.29350-15/425219222_413479361050262_3045200353853487887_n.heic?stp=dst-jpg_e35_tt6&_nc_ht=instagram.ftpa1-2.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QHb-PY-Ouf-jJuayYs59oYTixi1Y77PQIdAf7MztNmDlvQJdX1le1QAAekfempun4UqHNszM3pHrMiF8SCgE-qn&_nc_ohc=NM7Z6qsxuH0Q7kNvwFZUtT0&_nc_gid=sjb8-kf0cTorJptW_CN7jA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJ77d9WtyrNHkpoyX5TcQcgN6Co9jAVXS64WaVEYA0ENw&oe=6820DFC6&_nc_sid=10d13b,,,Radio MMU,radiommu,2024-02-02T09:56:15.000Z
"Photo by Radio MMU on February 02, 2024.",,1080,1080,https://instagram.fosu3-1.fna.fbcdn.net/v/t51.29350-15/424429141_747344007378486_5267807278210327032_n.heic?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fosu3-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QH8E37JF7X6YhzlBv1gCWixVyoefLWs6hOKjAy3Hjmaoncd6an7OBgmduw1t8UEywA&_nc_ohc=W6UcDH_Q4xUQ7kNvwH6Mm_c&_nc_gid=Zr9rXxvXEXvYzNiQ5F5g7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJCQ-GOtnpSSkQOfLWWwe3xQ_eZyGwE4bJ1RdDyyUbd6w&oe=6820E61C&_nc_sid=10d13b,,,Radio MMU,radiommu,2024-02-02T09:53:27.000Z
,,1920,1080,https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/491897831_17962284548873735_896298916691289142_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEHWBzd7SSKJTpXybMh451n5rv5iGWckqL_igo1EVy4uZbLEwBEAa7fOgkscBDfJ4ERN7fjc82jjfQvs5JR6xvZ&_nc_ohc=gIfJsmGfNYYQ7kNvwFFLS1V&_nc_gid=uQaeYS9DonegE-D1tBQLVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKxhQrF-mrmSoO3nnKO9HUGqHYLpqANb8MLVWHFU5GFoA&oe=6820E44F&_nc_sid=10d13b,668389676,Multimedia University,Communication Society MMU Cyberjaya,commsocietymmu,2025-04-24T04:00:00.000Z
"Photo by Radio MMU on February 02, 2024.",,1080,1080,https://scontent-ord5-3.cdninstagram.com/v/t51.29350-15/424850639_891191823006612_8405651758101803820_n.heic?stp=dst-jpg_e35_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHV3PGSrMBLk9oYyZOF3yWfW3ayUWdIEJBTz-RS5LBtN3r2hEdDQfyKcz-sIgbKJu3krhoc3pS9ngb7YQrT9o7U&_nc_ohc=ShW4WoLZUO0Q7kNvwHclJHr&_nc_gid=eDKu-fETYM-EoeFNTQ2CdA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJcYT-ATzw6yMAkbyVB859K-5oBLHMbYrt0tMAgZY_KIg&oe=6820E088&_nc_sid=10d13b,,,Radio MMU,radiommu,2024-02-02T09:57:21.000Z
"Photo by MMU Cyberjaya 🇲🇾 Archery Club on December 28, 2019. Nenhuma descrição de foto disponível..",,810,1080,https://instagram.fcgr3-1.fna.fbcdn.net/v/t51.2885-15/79233190_2558147904298113_2527218648615282665_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fcgr3-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEdTWkMrk51-xEAk_9jDIv95ItIsVF5dZdo51aPAeC5PLXzPIh9LS75CEj7yTw7QZs&_nc_ohc=28w1esr2z1QQ7kNvwGvokuk&_nc_gid=pKFsQl-315Af2KyFtIJaQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKRLdAgcH3nTwOiopbQwgVu69jaCk0LEIX2BrTqBBNcIQ&oe=68210B29&_nc_sid=10d13b,565781771,"MMU Campus, Cyberjaya",MMU Cyberjaya 🇲🇾 Archery Club,mmucyberjayarchery,2019-12-28T10:41:52.000Z
"Photo by mmubees on May 03, 2025. May be a graphic of magazine, poster and text that says 'OMMU ULTIMEDIA MUL-THEDIAUNIVERSITY UNIVERSITY POSITION NEEDED: MULTIMEDIA AITY & MODULE TECHNICAL & LOGISTICS PUBLICITY & SPONSORSHIP ECONOMY & WELFARE'.",,1350,1080,https://instagram.febl4-2.fna.fbcdn.net/v/t51.2885-15/495489516_17967163607857688_8031886695157489869_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.febl4-2.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QEql3VXLI3EOEqes18Wx0gE42GUIRmI2RAPmqQqfCJC0aDG165121ViLPS8Jpz6PdQ&_nc_ohc=r8ZpABHv5V4Q7kNvwFbxB08&_nc_gid=dELZyVJ01QSTaZqqjVQQpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLYhjVXMcz2mBljFZto0jBKIyYgBrUvSQ7t1ifRe6CM-g&oe=68210812&_nc_sid=10d13b,,,mmubees,netbeesmmu,2025-05-04T04:14:04.000Z
"Photo by MMUSPORTS & MORE on December 12, 2023.",,1080,1080,https://scontent-lhr8-1.cdninstagram.com/v/t51.29350-15/409950848_1030366408227343_704808159687636322_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHrOVTYE1b5eiDGO9PylM6RUu1sBoRmw6B2_QrYVJm2yt0pPYDGmfqlQXZvD2_BQBg&_nc_ohc=TaJo8QfD7LwQ7kNvwEyAZFs&_nc_gid=fUWvvUt11ybq-L-t4aF_AQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIGlFm966dxpVq8-5uSGhXZF9SFhgBZg413WRM2fwvK5w&oe=6820FE58&_nc_sid=10d13b,,,MMUSPORTS & MORE,mmusports,2023-12-12T16:20:22.000Z
"Photo by mmubees on May 03, 2025. May be a graphic of magazine, poster, banner and text that says 'Oasis asis Outreach Nourish your Health. Renew your Heart OPEN INTERVIEW 9&10MAY2025 2025 8:30 M 11:30 PM MICROSOFT TEAMS ONLNE T ANY INOUIRIES, PLEASE COHTAC 013-537 537 8738 (SURI) f @netbeesmmu'.",,1350,1080,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/495302614_17967163589857688_5493018213629560543_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QE3DIXpEdfK-WlLZubDnmU9U-f9QlN21X3H0TILPgzCAn8Mi-De2bgYs-w8wLGdZQUUuKldG1jl2WwcMEuqtQbD&_nc_ohc=KpWpYEo-vx4Q7kNvwFqkSvb&_nc_gid=GB4wMeJEW_kf8PPVhRqGqA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfL7dPUF_B9UdtgVdAI-17HjTGycFg6H5RDHiSjxM63XSg&oe=6820DB66&_nc_sid=10d13b,,,mmubees,netbeesmmu,2025-05-04T04:13:47.000Z
"Photo by mmubees on May 02, 2025. May be an image of ‎5 people, poster, magazine, banner and ‎text that says ""‎HIGH COMMITTEE NETBEES MMU 2025 THE SUSPECTS اه EXECUTIVES WANTELD‎""‎‎.",,1350,1080,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/491901150_17967001601857688_4369437789373264481_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHkJwT9PUvpVd0KXZeBGdP6MJ4UgCB50H6cYU6jsuibmQzfaEpy0mquSqtaVijuetE&_nc_ohc=fCk5m4KIpNcQ7kNvwGTsBlR&_nc_gid=SUWIqHfgDwZ2YDX1TODNGQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfK0whWg7NEzkBAriG400ChrEisF53VG5iEHB9b7xB-_pw&oe=6820E0D1&_nc_sid=10d13b,,,mmubees,netbeesmmu,2025-05-02T15:24:16.000Z
"Photo by mmubees on May 02, 2025. May be an image of ‎2 people, poster, scooter, magazine and ‎text that says '‎OMMU WANIRD لا ٧ H PUBLICITY ไย SPONSORSHIP DIGEAN‎'‎‎.",,1350,1080,https://scontent-den2-1.cdninstagram.com/v/t51.2885-15/495259012_17967001820857688_7381673365264304925_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG6yiQjI3_WKZ2etztz33z-2GXFcqrJsYsDLKDuOuQMNIWe4TU4cP5H51bPk70lDld_5ktwtygOW9_sTvEYSMxL&_nc_ohc=C0SBfBS5WzUQ7kNvwFDmZvz&_nc_gid=NFopBaXe3OqVQHgni6zxlQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIpK9ueeOUeqSdgs9g_BiQiKv4Nd78jEbZtb4WI77E1dw&oe=6820E551&_nc_sid=10d13b,,,mmubees,netbeesmmu,2025-05-02T15:25:39.000Z
,,1920,1080,https://instagram.fkhi28-1.fna.fbcdn.net/v/t51.29350-15/411536971_273907412337286_1981242000779768156_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fkhi28-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGU0Fan1_mOOvsTgp0mlzqQeE9cCLTY51RZHNCn19k9X6prLg-uxzf3LpXWKIPooxI&_nc_ohc=CON6-wWVmWUQ7kNvwGj3ZKs&_nc_gid=Z6IZ_NPVprteztmJnZkg8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIuLLWHo2xO1oGUGcYiUpqxNPW5rwuuCkejCRqjrrvbSg&oe=68210AB6&_nc_sid=10d13b,,,MMUSPORTS & MORE,mmusports,2023-12-16T08:06:43.000Z
"Photo by MMU Volleyball Club Official (Cyberjaya) on March 24, 2025. May be an image of sports equipment, poster and text that says 'MULTIMEDI EDIA MULTIMEDIAUNIVERSITY 12 VERSIT VOLBEES MEMBER PRICE PRE-ORDER ORDER VOLBEES CLUB VOLBEESCLUBTEE TEE RM RM20 20 RM-23 23 NON MEMBER PRICE RM 23 GM MU RM-25 RM 25 ONE LAM 사리 남 VOLLEYBALLCLIB NEW DESIGN BACK DESIGN SCAN 0P PRE ORDER PRE- PRE-ORDEREND ORDER ENDS: 28 MARCH 2025 (FRIDAY) FRONT FRONTDESIGN DESIGN TM TMGROUP GROUP'.",,1080,1080,https://instagram.fcps3-1.fna.fbcdn.net/v/t51.2885-15/486085492_18362097637124764_3691634779325671414_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=instagram.fcps3-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHgWdxb5B67v7Z13sQ2ZScB-dOP52OaSUom7ngsL7-jC-S6kHct25CB-0KZQQmMh7aK2jYNh2QBZD-MTVAECQAw&_nc_ohc=hlVTte2z5FUQ7kNvwEIoEU2&_nc_gid=9JE_I-JoiytIkEwdrpdMJw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIPyVo02pVI-WvDzst4irQF88l9QRVwdu8XAJHTzG2EDg&oe=68210BDC&_nc_sid=10d13b,,,MMU Volleyball Club Official (Cyberjaya),volbees_mmu,2025-03-25T02:11:00.000Z
"Photo by MMU Volleyball Club Official (Cyberjaya) on April 13, 2025. May be an image of volleyball, poster, sports equipment and text.",,1080,1080,https://scontent-lga3-2.cdninstagram.com/v/t51.29350-15/491038840_1312279376666129_5494055512651175481_n.heic?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHjOyBNa9bkfTi1AJ3Tk6HtOKRF61dSRKL9VqEypVbcXRqjuN4uJx9lRpnojhWQYc4&_nc_ohc=UK6iJySutD4Q7kNvwHf30zc&_nc_gid=v5Mau1_-4D7RT76dNG6iGQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIijE980RhVPr241FGV-o2uz8tXhZCOIOePAfm22NhMlg&oe=6820F0F4&_nc_sid=10d13b,,,MMU Volleyball Club Official (Cyberjaya),volbees_mmu,2025-04-13T12:25:47.000Z
"Photo by MMU Water Sports Club on December 27, 2024. Fotoğraf açıklaması yok..",,1080,1080,https://instagram.fesb4-4.fna.fbcdn.net/v/t51.29350-15/471858977_564948619781398_6886583101460906189_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fesb4-4.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QE82eIWYZcvMxdZHAd3c-5Q-HzvxNW0mrjZCE6sDpXUbZ6B7FqpULH6hkLBe41YAD0&_nc_ohc=Y2XSusrrCagQ7kNvwFMAzqV&_nc_gid=9EGj_A3KXojAq4U9NFDLrQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLklsDM94bfyA6LoBKF2kd3qnT2AylXZ-q92hObKcikdQ&oe=6820DCC2&_nc_sid=10d13b,,,MMU Water Sports Club,mmuwatersports,2024-12-27T13:46:52.000Z
